fuzan_desc; ;X
north_fuzan_title;Приобретение Северного Фуцзан;X
north_fuzan_desc; ;X
north_cxincy_title;Приобретение Северного Цзянси;X
north_cxincy_desc; ;X
unnanj_title;Приобретение Юннань;X
unnanj_desc; ;X
puer_title;Приобретение Пуэр;X
puer_desc; ;X
sychuan_title;Приобретение Сычуань;X
sychuan_desc; ;X
middle_chi_des_on_title;Центральный Китай;X
middle_chi_des_on_desc; ;X
middle_chi_des_off_title;Закрыть окно;X
middle_chi_des_off_desc; ;X
ninbo_title;Приобретение Нинбо;X
ninbo_desc; ;X
chjezyn_title;Приобретение Чжецин;X
chjezyn_desc; ;X
suchjou_title;Приобретение Сучжоу;X
suchjou_desc; ;X
tunchjou_title;Приобретение Тунчжоу;X
tunchjou_desc; ;X
nankin_title;Приобретение Нанкин;X
nankin_desc; ;X
czyansu_title;Приобретение Цзянсу;X
czyansu_desc; ;X
north_anjhoy_title;Приобретение Северный Аньхой;X
north_anjhoy_desc; ;X
east_hubei_title;Приобретение Восточный Хубэй;X
east_hubei_desc; ;X
henan_title;Приобретение Хэнань;X
henan_desc; ;X
west_hubei_title;Приобретение Западный Хубэй;X
west_hubei_desc; ;X
chuncyn_title;Приобретение Чунсин;X
chuncyn_desc; ;X
north_chi_des_on_title;Северный Китай;X
north_chi_des_on_desc; ;X
north_chi_des_off_title;Закрыть окно;X
north_chi_des_off_desc; ;X
shandun_title;Приобретение Шандун;X
shandun_desc; ;X
south_chjily_title;Приобретение Южный Чжили;X
south_chjily_desc; ;X
czinyan13_title;Приобретение Цзинян;X
czinyan13_desc; ;X
wayhuay_title;Приобретение Вэй-Ху-Эй;X
wayhuay_desc; ;X
nyncya_title;Приобретение Нинся;X
nyncya_desc; ;X
shancy_title;Приобретение Шаньси;X
shancy_desc; ;X
pekin_title;Приобретение Пекина;X
pekin_desc; ;X
chjundin_title;Приобретение Чжундина;X
chjundin_desc; ;X
north_chjily_title;Приобретение Северного Чжили;X
north_chjily_desc; ;X
mongoly_title;Приобретение Внутренней Монголии;X
mongoly_desc; ;X
gunchan_title;Приобретение Гунчан;X
gunchan_desc; ;X
the_law_of_liberty_title;Закон о равноправии;X
the_law_of_liberty_desc;Подтвердим на государственном уровне наши намерения о будущем федерации, в которой все народы будут равны.;X
laf_law;Закон о равноправии;X
holland_tech_school;Голландская тех.школа;X
holland_navy_title;Улучшение кораблестроения;X
holland_navy_desc;Если на суше нам ничто не угрожает, то мы можем бросить все силы на усиление военно-морского флота. Защитим и расширим наши заморские владения!;X
holland_netfleet;Расширенное спонсирование военно-морских сил;X
net_luxemburg_title;Аннексия Люксембурга;X
net_luxemburg_desc; ;X
holland_fleet;Модифицированные верфи;X
mexican_tech_school;Мексиканская тех.школа;X
mexican_general_staff;Мексиканский военный штаб;X
mexican_army_power_title;Создать генеральный штаб;X
mexican_army_power_desc;Чтобы противостоять нарастающей угрозе, исходящей от США, мы должны бросить все силы на усиление нашей армии, если не хотим лишиться большей части страны.;X
to_the_future_title;Уступить Северные земли;X
to_the_future_desc;Мы можем пойти на уступки, сдав США наши Северные земли, если у нас не хватает сил, чтобы отстоять свою независимость. Надеемся, что США примут наш поступок за жест доброй воли.;X
mex_tex_title;Возвращение Техаса;X
mex_tex_desc;Необходимо вернуть Техас в состав нашей страны. Мы возьмем реванш!;X
nv_mexico;Мексиканская свобода;X
west_coast_title;Заселение Западного побережья;X
west_coast_desc;После получения полного контроля над Западом нашего континента нам нужно подумать и о его развитии. Сейчас большая часть населения сконцентрирована на Востоке, а нашей задачей является уравновесить распределение людей по стране, ведь мы получили не только землю, но и полезные природные ископаемые на Западе.;X
american_west1;Привлечение людей;X
mex_growth_boost_title;Демографические реформы;X
mex_growth_boost_desc;Проиграв противостояние с более перспективными США, мы наконец-то можем забыть о войнах на нашем континенте, сконцентрировав все свои усилия на внутреннем развитии страны.;X
mexican_pops_growth;Демографический взрыв;X
american_west1;Привлечение населения;X
indian_impr_title;Поддержка Индии;X
indian_impr_desc;Индия - богатейшая колония нашей империи, настал момент, когда именно она станет опорой будущего процветания страны. Пора окончательно ликвидировать ее автономию!;X
vietnam_tech_school;Вьетнамская технологическая школа;X
great_veitnam_title;Великий Вьетнам;X
great_veitnam_desc;Пришло время установить контроль над Индокитаем! Мы должны объединить земли прежде, чем иноземные империалисты заберут у нас независимость.;X
1std_exp_title;Первая стадия реформации;X
1std_exp_desc;Настало время реформировать нашу страну, сократить отставание от европейских держав, чтобы защитить свои земли!;X
1stdvietnam;Первый этап реформации;X
2std_exp_title;Вторая стадия реформации;X
2std_exp_desc; ;X
2stdvietnam;Второй этап реформации;X
3std_exp_title;Третья стадия реформации;X
3std_exp_desc; ;X
3stdvietnam;Финальный этап реформации;X
4std_exp_title;Выкупить Хайнань;X
4std_exp_desc; ;X
5std_exp_title;Претензии на Бенгалию;X
5std_exp_desc; ;X
4std_exp_desc;Наша империя растет, а это значит что нам нужны новые ресурсы. Индия - богатый регион, но находится под защитой Британской короны. Сможем ли мы бросить ей вызов?;X
great_indochine_title;Объединение Индокитая;X
great_indochine_desc;Мы захватили достаточное количество земель, чтобы провозгласить единый Индокитай!;X
nv_indochine;Азиатский тигр;X
japanese_tai_title;Выкупить Формозу;X
japanese_tai_desc; ;X
jpnsempr_asia_title;Японская Азия;X
jpnsempr_asia_desc;Необходимо расширить влияние в нашем регионе, если мы хотим занять место под солнцем.;X
asia_number_one_title;Азиатская сфера процветания;X
asia_number_one_desc;Европейские колонисты все больше расширяют свое влияние в азиатском регионе. Мы должны объединить усилия азиатских государств, чтобы противостоять надвигающейся угрозе. Прогоним империалистов!;X
panasiatism;Паназиатизм;X
integrbalkans_title;Первый шаг к Панславянскому государству;X
integrbalkans_desc;Необходимо объединить славян в одну большую семью, но для этого нам придется выбить турок с Балкан.;X
EVTNAME99980;Англия предлагает военный заказ!;X
EVTDESC99980; ;X
EVTOPTA99980;Принять заказ;X
EVTOPTB99980;Отклонить заказ;X
eng_us_boost;Английский заказ;X
american_trade_eng;Американские военные товары;X
eng_usa_boost_title;Отправить США военный заказ;X
eng_usa_boost_desc; ;X
EVTNAME99982;Франция предлагает военный заказ!;X
EVTDESC99982; ;X
EVTOPTA99982;Принять заказ;X
EVTOPTB99982;Отклонить заказ;X
fra_us_boost;Французский заказ;X
american_trade_fra;Американские военные товары;X
fra_usa_boost_title;Отправить США военный заказ;X
fra_usa_boost_desc; ;X
EVTNAME99983;Германия предлагает военный заказ!;X
EVTDESC99983; ;X
EVTOPTA99983;Принять заказ;X
EVTOPTB99983;Отклонить заказ;X
ger_us_boost;Германский заказ;X
american_trade_ger;Американские военные товары;X
ger_usa_boost_title;Отправить США военный заказ;X
ger_usa_boost_desc; ;X
EVTNAME99984;Италия предлагает военный заказ!;X
EVTDESC99984; ;X
EVTOPTA99984;Принять заказ;X
EVTOPTB99984;Отклонить заказ;X
ita_us_boost;Итальянский заказ;X
american_trade_ita;Американские военные товары;X
ita_usa_boost_title;Отправить США военный заказ;X
ita_usa_boost_desc; ;X
EVTNAME99985;Италия предлагает военный заказ!;X
EVTDESC99985; ;X
EVTOPTA99985;Принять заказ;X
EVTOPTB99985;Отклонить заказ;X
ite_us_boost;Итальянский заказ;X
american_trade_ite;Американские военные товары;X
ite_usa_boost_title;Отправить США военный заказ;X
ite_usa_boost_desc; ;X
EVTNAME99986;Австрия предлагает военный заказ!;X
EVTDESC99986; ;X
EVTOPTA99986;Принять заказ;X
EVTOPTB99986;Отклонить заказ;X
kuk_us_boost;Австрийский заказ;X
american_trade_kuk;Американские военные товары;X
kuk_usa_boost_title;Отправить США военный заказ;X
kuk_usa_boost_desc; ;X
EVTNAME99987;Австрия предлагает военный заказ!;X
EVTDESC99987; ;X
EVTOPTA99987;Принять заказ;X
EVTOPTB99987;Отклонить заказ;X
dnf_us_boost;Австрийский заказ;X
american_trade_dnf;Американские военные товары;X
dnf_usa_boost_title;Отправить США военный заказ;X
dnf_usa_boost_desc; ;X
EVTNAME99988;Испания предлагает военный заказ!;X
EVTDESC99988; ;X
EVTOPTA99988;Принять заказ;X
EVTOPTB99988;Отклонить заказ;X
spa_us_boost;Испанский заказ;X
american_trade_spa;Американские военные товары;X
spa_usa_boost_title;Отправить США военный заказ;X
spa_usa_boost_desc; ;X
EVTNAME99989;Россия предлагает военный заказ!;X
EVTDESC99989; ;X
EVTOPTA99989;Принять заказ;X
EVTOPTB99989;Отклонить заказ;X
rus_us_boost;Российский заказ;X
american_trade_rus;Американские военные товары;X
rus_usa_boost_title;Отправить США военный заказ;X
rus_usa_boost_desc; ;X
EVTNAME99990;Турция предлагает военный заказ!;X
EVTDESC99990; ;X
EVTOPTA99990;Принять заказ;X
EVTOPTB99990;Отклонить заказ;X
tur_us_boost;Турецкий заказ;X
american_trade_tur;Американские военные товары;X
tur_usa_boost_title;Отправить США военный заказ;X
tur_usa_boost_desc; ;X
EVTNAME99994;Халифат предлагает военный заказ!;X
EVTDESC99994; ;X
EVTOPTA99994;Принять заказ;X
EVTOPTB99994;Отклонить заказ;X
ish_us_boost;Турецкий заказ;X
american_trade_ish;Американские военные товары;X
ish_usa_boost_title;Отправить США военный заказ;X
ish_usa_boost_desc; ;X
EVTNAME99995;Япония предлагает военный заказ!;X
EVTDESC99995; ;X
EVTOPTA99995;Принять заказ;X
EVTOPTB99995;Отклонить заказ;X
jpe_us_boost;Японский заказ;X
american_trade_jpe;Американские военные товары;X
jpe_usa_boost_title;Отправить США военный заказ;X
jpe_usa_boost_desc; ;X
russian_glory_title;Русская доблесть;X
russian_glory_desc;Враг пришел на нашу землю, выжигая все на своем пути. Если мы не сможем его победить и отбросить - значит мы утащим его в могилу с собой. Мобилизовать все резервы страны!;X
rusgloryboi;Русский дух;X
spain_econ1_title;Долгосрочный план экономического развития;X
spain_econ1_desc;Сегодняшний век - век технологий, а мы в этом направлении очень сильно отстаем. Нужно приложить все усилия, что бы догнать ведущие страны мира по экономическим показателям.;X
economicspain1;Промышленный переворот;X
osmanism_tur_title;Османизм;X
osmanism_tur_desc;Идейно-политическая доктрина Новых османов и младотурок в Турции, выдвинутая в конце 19 века. Провозглашала равенство и единство всех народов, в том числе нетурецких, населявших турецкую державу, с целью сохранения её целостности.;X
osmanismm;Османизм;X
panislamism_ish_title;Панисламизм;X
panislamism_ish_desc;Религиозно-политическая идеология, в основе которой лежат представления о единстве мусульман всего мира и необходимости их политического сплочения как на международном уровне, так и внутри самих мусульманских государств.;X
islamismm;Панисламизм;X
european_tech_army_tur_title;Перенять европейский военный опыт;X
european_tech_army_tur_desc; ;X
euro_army_tech1;Европейская армия;X
european_tech_culture_tur_title;Перенять европейскую систему образования;X
european_tech_culture_tur_desc; ;X
euro_culture_tech1;Европейская школа;X
european_tech_prom_tur_title;Перенять европейский опыт индустриализации;X
european_tech_prom_tur_desc; ;X
euro_prom_tech1;Европейские инвестиции;X
doctrine_tech_research_bonus;Исследования в государстве;X
change_sov_tech_schoolll_title;Ликвидация царской системы;X
change_sov_tech_schoolll_desc; ;X
soviet_tech_school;Советская школа;X
rekon_alx_sl_title;Перенесение Царскосельского лицея в Санкт-Петербург;X
rekon_alx_sl_desc;С переездом были связаны многие преобразования, коснувшиеся всех сторон лицейской жизни, в том числе и преподавания. Новый Устав лицея, принятый в 1848 году, отражал изменения в содержании и назначении лицейского образования. Приём и выпуск воспитанников стал ежегодным (в Царскосельском лицее он происходил раз в 3 года). Были введены новые учебные дисциплины и открыты новые кафедры, соответствующие требованиям времени: сельского хозяйства, гражданской архитектуры. Позже эти кафедры были закрыты, а учебные программы лицея всё больше приближались к курсу юридического факультета Санкт-Петербургского университета. Но лицейская программа по-прежнему оставалась более обширной и разнообразной, прежде всего за счёт дисциплин гуманитарного цикла: истории, истории литератур, логики, психологии, римских древностей и так далее.;X
alex_selo;Александровский лицей;X
holy_fucking_roman_empire_title;Возрождение Священной Римской империи;X
holy_fucking_roman_empire_desc;Последствия Наполеоновских войн сильно пошатнули австрийское господство в Германии, но у нас все еще есть шанс вернуть было величие, хоть и в меньших масштабах. Мы можем отказаться от наших Восточных земель, которые только обременяют нашу империю, и развернуться на Запад, объединив усилия с другими немецкими государствами ради сохранения нашей идентичности.;X
EVTNAME99996;Выборы Императора;X
EVTDESC99996;Сегодня курфюрстам предстоит избрать одного из кандидатов на пост императора нашей империи!;X
EVTOPTA99996;Государство - это армия;X
EVTOPTB99996;Государство - это деньги;X
EVTOPTC99996;Государство - это я;X
voen_prav;Военный руководитель;X
prom_prav;Промышленник;X
cult_prav;Администратор;X
holy_roman_tech_school;Германская школа;X
nv_holy_roman;Вечность империи;X
holy_roman_admins_title;Первая стадия имперских реформ;X
holy_roman_admins_desc; ;X
hre_protect;Протекторат;X
holy_fucking_roman_empire3_title;Восстановление имперской мощи;X
holy_fucking_roman_empire3_desc;Если мы достаточно сильно закрепимся в Центральной Европе, то сможем подчинить себе Италию и Южную Германию, что значительно усилит наши позиции на европейской арене.;X
hromanempr;Имперские традиции;X
holy_fucking_roman_empire2_title;Подготовительный этап на пути к возрождению Империи;X
holy_fucking_roman_empire2_desc;Если мы собираемся восстановить СРИ, то для начала нам нужно избавиться от славянских народов, которые не позволят нам достичь поставленной цели.;X
serfdom_abolishedd;Крестьянская реформа;X
ukr_techschool_title;Украинская государственность;X
ukr_techschool_desc;Мы провели слишком много времени в составе Российской империи, но теперь, когда мы добились автономии, мы смело можем отречься от царских устоев и пойти по собственному пути.;X
nv_ukrain;Новые амбиции;X
ukr_reform_title;Провести первые реформы;X
ukr_reform_desc;Ни для кого не секрет, что Россия отстает от Западной Европы и мы, как ее часть на протяжении стольких лет, тоже подверглись подобному эффекту. Но теперь в наших силах сократить отставание от европейских государств.;X
ukrgreatfuture;Реформы;X
ukr_cossacks_title;Украинское казачество;X
ukr_cossacks_desc;Золотая эпоха казаков прошла, но они все еще могут сослужить хорошую службу нашей стране. Не стоит их недооценивать.;X
ukrarmycossacks;Казаки;X
ukr_prom_title;Индустриализация страны;X
ukr_prom_desc;Наша страна до сих пор входит в число аграрных государств. Если мы хотим конкурировать в будущем на мировом рынке, то мы обязаны в короткие сроки устранить это отставание.;X
ukrainpromfct;Индустриализация;X
ukrain_tech_school;Украинская школа;X
han_tech_school;Ганноверская школа;X
nv_hannover;Торговля и колониальная экспансия;X
han_form_republic_title;Объединить Северную Германию;X
han_form_republic_desc;Прусское влияние растет с большой скоростью в немецких землях, но мы, призвав германские княжества к единству, можем предотвратить победу прусского милитаризма.;X
har_ambitions_title;Новые амбиции;X
har_ambitions_desc; ;X
construct_har_fleet_title;Модернизация морских портов;X
construct_har_fleet_desc;Чтобы завоевать и удержать наши будущие колонии, нам необходим сильный флот, но для строительства современных верфей придется выделить крупную сумму.;X
har_fleet;Модернизация верфей;X
construct_har_werft_title;Верфь Ганновер;X
construct_har_werft_desc;Мы контролируем пролив Зунд, что обеспечивает нашему Северному побережью прекрасную защиту, но если мы хотим сделать наши берега недосягаемыми для врага, то стоит построить здесь морскую базу по типу кильской.;X
har_werft;Верфь Ганновер;X
EVTNAME91006;Демографический кризис;X
EVTDESC91006;Революция, войны, различные законы - все это отрицательно сказалось на демографии страны. Нам потребуются годы, чтобы исправить наше положение.;X
EVTOPTA91006;Наступили трудные времена;X
frapplgrowth;Демографический кризис;X
coal_coal_factory;Завод переработки угля;X
tobacco_tob_factory;Табачная фабрика;X
fish_canned_food_factory;Завод рыбных консерв;X
grain_canned_food_factory;Завод зерновых консерв;X
EVTNAME14234;Государственная доктрина;X
EVTDESC14234; ;X
EVTOPTA14234;Доктрина военного превосходства;X
EVTOPTB14234;Доктрина морского превосходства;X
EVTOPTC14234;Доктрина невмешательства;X
EVTOPTD14234;Доктрина привлечения мигрантов;X
EVTOPTE14234;Доктрина экономического превосходства;X
poland_dnfs_title;Фортификационная система;X
poland_dnfs_desc;Наша страна не обладает обширными землями, которые могли бы обеспечить природную защиту для наших границ, но в то же время мы находимся между тремя гигантами, каждый из которых не против откусить польский кусок. Поэтому единственный для нас выход - создание укреплений в столичном регионе.;X
poland_dmorgf_title;Решение демографических проблем;X
poland_dmorgf_desc; ;X
poland_mdfrgd;Демографические реформы;X
poland_krakow_title;Реставрация двух столиц;X
poland_krakow_desc; ;X
poland_danzig_title;Порт Гданьск;X
poland_danzig_desc; ;X
poldnz;Выход в Балтийское море;X
poland_indsrt_title;Начало индустриализации;X
poland_indsrt_desc; ;X
poland_mdfrgfdde2;Индустриализация;X
pol_nationalism_title;Польский национализм;X
pol_nationalism_desc; ;X
poland_mddcf3g;Национализм;X
pol_ukrt_title;Интеграция украинского населения;X
pol_ukrt_desc; ;X
annex_poland_title;Ликвидация польской автономии;X
annex_poland_desc; ;X
poland_tech_school;Польская тех.школа;X
national_army_doctrine;Доктрина военного превосходства;X
national_navy_doctrine;Доктрина морского превосходства;X
national_isol_doctrine;Доктрина невмешательства;X
national_migr_doctrine;Доктрина привлечения мигрантов;X
national_econ_doctrine;Доктрина экономического превосходства;X
army_70_spend;Расходы на военные нужды - 70 процентов;X
army_80_spend;Расходы на военные нужды - 80 процентов;X
army_90_spend;Расходы на военные нужды - 90 процентов;X
army_100_spend;Расходы на военные нужды - 100 процентов;X
military_tr_des_on_title;Открыть окно военных расходов;X
military_tr_des_on_desc; ;X
military_tr_des_off;Закрыть окно военных расходов;X
military_tr_des_off_desc; ;X
army_70_title;Умеренный военный бюджет;X
army_70_desc; ;X
army_80_title;Крупный военный бюджет;X
army_80_desc; ;X
army_90_title;Огромный военный бюджет;X
army_90_desc; ;X
army_100_title;Военный бюджет для тотальной войны;X
army_100_desc; ;X
american_democracy;Американская демократия;X
EVTNAME99998;Заседание парламента;X
EVTDESC99998;На очередном заседании нам необходимо выбрать дальнейший курс развития Великобритании на ближайшие 7 лет;X
EVTOPTA99998;Поддержка военных сил;X
EVTOPTB99998;Поддержка экономики страны;X
EVTOPTC99998;Поддержка империализма;X
EVTOPTD99998;Поддержка науки и технологий;X
army_support;Поддержка военных сил;X
econom_support;Поддержка экономики страны;X
national_support;Поддержка империализма;X
culture_support;Поддержка науки и технологий;X
gbr_hnd_title;Развитие Индии;X
gbr_hnd_desc;Индия не зря считается жемчужиной британской короны. Это земли богатые ресурсами и огромной рабочей силой. Если мы поможем местному населению быстрее освоить дары Западной цивилизации, то в дальнейшем это принесет нам существенные плоды.;X
engscientist;Развитие Индии;X
british_imperialism_title;Британский империализм;X
british_imperialism_desc;Великобритания величайшее государство, которому суждено править миром. Мы обязаны сохранить и преумножить наши богатства. И главный ключ к этой цели - захват новых колоний.;X
britishimperialism;Колониальная империя;X
aus_prommfd_title;Австрийская индустриализация;X
aus_prommfd_desc; ;X
aus_prm;Индустриализация;X
aus_arm23124;Реформы в сухопутной армии;X
asu_armyy_title;Реформирование австрийских военных сил;X
asu_armyy_desc; ;X
ger_science_center_title;Созвать бундесрат;X
ger_science_center_desc; ;X
germsciencepoints;В этому году уже проводилось заседание;X
aus_north_italt_title;Решение итальянского кризиса;X
aus_north_italt_desc; ;X
helholand_ger_eng_title;Передача Гельголанда;X
helholand_ger_eng_desc; ;X
malta_ita_eng_title;Передача Мальты;X
malta_ita_eng_desc; ;X
ita_ephorip_title;Ассимиляция Эфиопии;X
ita_ephorip_desc; ;X
italian_assim_eh;Ассимиляция местного населения;X
ita_malta_bonus_title;Установить контроль над Мальтой;X
ita_malta_bonus_desc; ;X
mltitalybonus;Контроль Мальты;X
spain_marc_title;Вторжение в Марокко;X
spain_marc_desc;Подчинение Марокко станет первым шагом на пути к восстановлению былого испанского величия.;X
city_of_london_title;Лондонский Сити;X
city_of_london_desc;В центральной части Лондона между королевским замком Тауэр и  Королевским судом Лондона, в котором рассматриваются гражданские дела, расположена некоронованная столица  мировой финансовой империи — лондонский Сити. Когда-то Британия была окраинной провинцией  Римской империи. После  убийства  в 41 году императора Калигулы на трон в Риме взошел его дядя Клавдий, который для укрепления своего авторитета предпринял поход в Британию. После высадки на Острове римляне основали на Темзе крепость Лондиниум. В последствие от римского правления осталась  Лондонская стена, огораживающая  территорию в одну милю. В этой «квадратной мили» обосновался современный финансовый лондонский Сити.;X
londondcity;Лондонский Сити;X
eng_egyinherit_title;Включение египетского доминиона в состав империи;X
eng_egyinherit_desc; ;X
city_958;Город;X
stock_city;Стокгольм;X
paris_city;Париж;X
rio_city;Рио-де-Жанейро;X
washington_city;Вашингтон;X
tokyo_city;Токио;X
petersburg_city;Санкт-Петербург;X
consta_city;Константинополь;X
vien_city;Вена;X
rome_city;Рим;X
berlin_city;Берлин;X
london_city;Лондон;X
madrid_city;Мадрид;X
port_city;Портовый город;X
NCH;Чжилийская клика;X
NCH_ADJ;Чжилийск.;X
ACH;Аньхойская клика;X
ACH_ADJ;Аньхойск.;X
school;Университет;X
british_doms_title;Британское содружество;X
british_doms_desc;Наша империя владеет огромными территориями, которые нуждаются в качественном административном управлении. Мы не в силах распределять наши ресурсы в равной степени по всем колониям и именно поэтому нужно предоставить Австралии и Канаде больше свободы, чтобы мы могли сконцентрироваться на своей метрополии, а при нашей поддержке они достигнут определенных успехов.;X
british_ast;Доминион Австралия;X
british_can;Доминион Канада;X
british_hnd;Доминион Индия;X
EVTNAME88877;Огромные масштабы коррупции;X
EVTDESC88877;Коррупция - один из бичей, который сковывает развитие нашей страны во всех сферах. Нам придется приложить много усилий для устранения этой проблемы, если мы ее не решим, то останемся на затворках Европы.;X
EVTOPTA88877;Коррупция? Впервые слышу.;X
ruscorrupt;Огромные масштабы коррупции;X
corrupt_rus1_title;Снижение уровня коррупции;X
corrupt_rus1_desc; ;X
rus_corrupt1;Коррупция больших масштабов;X
corrupt_rus2_title;Коррупция локальных масштабов;X
corrupt_rus2_desc; ;X
rus_corrupt2;Коррупция локальных масштабов;X
corrupt_rus3_title;Финальная стадия борьбы с коррупцией;X
corrupt_rus3_desc; ;X
gubrrus_tr_des_on_title;Развитие губерний;X
gubrrus_tr_des_on_desc; ;X
military_tr_des_off_title;Закрыть окно;X
military_tr_des_off_desc; ;X
rus_gubr1_title;Развитие Санкт-Петербургской губернии;X
rus_gubr1_desc; ;X
rus_gubr2_title;Развитие Московской губернии;X
rus_gubr2_desc; ;X
rus_gubr3_title;Развитие Полтавской губернии;X
rus_gubr3_desc; ;X
rus_gubr4_title;Развитие Киевской губернии;X
rus_gubr4_desc; ;X
rus_gubr5_title;Развитие Казанской губернии;X
rus_gubr5_desc; ;X
rus_gubr6_title;Развитие Новгородской губернии;X
rus_gubr6_desc; ;X
rus_gubr7_title;Развитие Тамбовской губернии;X
rus_gubr7_desc; ;X
rus_gubr8_title;Развитие Псковской губернии;X
rus_gubr8_desc; ;X
rus_gubr9_title;Развитие Смоленской губернии;X
rus_gubr9_desc; ;X
rus_gubr10_title;Развитие Тверской губернии;X
rus_gubr10_desc; ;X
rusgubrmodifier1;Развитие Санкт-Петербургской губернии;X
rusgubrmodifier2;Развитие Московской губернии;X
rusgubrmodifier3;Развитие Полтавской губернии;X
rusgubrmodifier4;Развитие Киевской губернии;X
rusgubrmodifier5;Развитие Казанской губернии;X
rusgubrmodifier6;Развитие Новгородской губернии;X
rusgubrmodifier7;Развитие Тамбовской губернии;X
rusgubrmodifier8;Развитие Псковской губернии;X
rusgubrmodifier9;Развитие Смоленской губернии;X
rusgubrmodifier10;Развитие Тверской губернии;X
EVTNAME88888;Современное общество;X
EVTDESC88888;Активная индустриализация и общий рост уровня жизни населения кардинально изменили многовековой принцип существования человека. Экономические и социальные отношения современного общества диктуют свои новые условия жизнедеятельности. Обширная урбанизация населения свела на нет еще вчерашний, казалось бы, незыблемый уклад процветания семей малого и среднего достатков. Если раньше действовал принцип, чем больше детей - тем эффективнее будет процветать хозяйство семьи, то теперь, когда большая часть населения страны проживает в городах, обширная семья стала непомерным баластом, который сковывает финансовые возможности человека на его пути к получению материальных благ. К сожалению, а может и к счастью, это реалии современной системы социальных отношений, с которыми придется считаться правительству любого развитого государства.;X
EVTOPTA88888;Мы входим в новую эпоху!;X
MCH;Клика Ма;X
MCH_ADJ;Китайск.;X
FCH;Фэнтяньская клика;X
FCH_ADJ;Фэнтяньск.;X
HCH;Хубэйская клика;X
HCH_ADJ;Хубэйск.;X
FZC;Фуцзяньская клика;X
FZC_ADJ;Фуцзяньск.;X
GCH;Гуандунская клика;X
GCH_ADJ;Гуандунск.;X
SYH;Сычуаньская клика;X
SYH_ADJ;Сычуаньск.;X
GUH;Гуйчжоуская клика;X
GUH_ADJ;Гуйчжоуск.;X
NYH;Ниньсяйская клика;X
NYH_ADJ;Китайск.;X
ninbo123_title;Покупка Нинбо;X
ninbo123_desc; ;X
EVTOPTE99998;Правительство не готово выделить такие средства;X
no_money;Провальное парламентское заседание;X
guandun_clique_title;Подчинение Гуйчжоуйской клики;X
guandun_clique_desc; ;X
chinese_clique;Интервенция в Китай;X
gch_clique_title;Подчинение Гуандунской клики;X
gch_clique_desc; ;X
fzc_clique_title;Подчинение Фуцзяньской клики;X
fzc_clique_desc; ;X
syh_clique_title;Подчинение Сычуаньской клики;X
syh_clique_desc; ;X
ach_clique_title;Подчинение Аньхойской клики;X
ach_clique_desc; ;X
hch_clique_title;Подчинение Хубэйской клики;X
hch_clique_desc; ;X
nyh_clique_title;Подчинение Ниньсяйской клики;X
nyh_clique_desc; ;X
fch_clique_title;Подчинение Фэнтяньской клики;X
fch_clique_desc; ;X
mch_clique_title;Подчинение клики Ма;X
mch_clique_desc; ;X
nch_clique_title;Подчинение Чжилийской клики;X
nch_clique_desc; ;X
AGRESSION_WAR_PUPPET_NAME;Интервенция;X
MAJ;Маньчжоу-го;X
MAJ_ADJ;Маньчжурск.;X
jap_maj_done;Марионеточное правительство;X
maj_tech_school;Марионеточное правительство;X
sard_ita_title;Подчинение Италии;X
sard_ita_desc; ;X
EVTOPTC16000;Чтобы избежать войны, придется пойти на уступки!;X
usa_civil_war_dbf;Компромисс с Югом;X
giza_city;Гиза;X
munich_city;Мюнхен;X
brussels_city;Брюссель;X
naples_city;Неаполь;X
glasgow_city;Глазго;X
copenhagen_city;Копенгаген;X
christiana_city;Осло;X
mexico_city;Мехико;X
san_franc_city;Сан-Франциско;X
los_angeles_city;Лос-Анджелес;X
budapest_city;Будапешт;X
amsterdam_city;Амстердам;X
new_york_city;Нью-Йорк;X
reval_city;Таллин;X
vilnus_city;Вильнюс;X
baku_city;Баку;X
odessa_city;Одесса;X
riga_city;Рига;X
warsaw_city;Варшава;X
kharkov_city;Харьков;X
kiev_city;Киев;X
moscow_city;Москва;X
fran_asmltn_title;Демографический кризис;X
fran_asmltn_desc; ;X
frenchasmltn;Открытая миграционная политика;X
fra_algr_title;Ассимиляция Алжира;X
fra_algr_desc; ;X
aldj_assimilation;Ассимиляция;X
EVTNAME67777;Прусская гегемония в Германии;X
EVTDESC67777; ;X
EVTOPTA67777;Наше господство в германских землях потеряно!;X
german_ggmn;Прусская гегемония;X
modern_socsss;Современное общество;X
EVTNAME88881;Заседание парламента;X
EVTDESC88881; ;X
EVTOPTA88881;Поддержка военных сил;X
EVTOPTB88881;Поддержка экономики;X
EVTOPTC88881;Социальная поддержка населения;X
EVTOPTD88881;Поддержка научных исследований;X
por_army_support;Поддержка военных сил;X
por_econom_support;Поддержка экономики;X
por_national_support;Социальная поддержка населения;X
por_culture_support;Поддержка научных исследований;X
port_brz_title;Возвращение Бразилии;X
port_brz_desc;Еще совсем недавно Бразилия была крупнейшей колонией португальской империи, а сегодня она уже независима и развивается куда быстрее, чем мы. Очевидно, что своих ресурсов у нас недостаточно, если мы хотим иметь свое место под солнцем, нам придется вернуть эти земли. Колонии - наш единственный способ удержаться на плаву. У Великобритании жемчужиной является Индия, а у нас Бразилия!;X
porgt_navy_title;Восстановление португальского флота;X
